FIXME,Type,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:unit,aeroway,alt_name,amenity,capacity,contact:phone,cuisine,cuisine_1,delivery,description,diet:gluten_free,diet:vegetarian,disused,disused:amenity,drive_in,drive_thru,ele,email,emergency,gay,gnis:county_id,gnis:county_name,gnis:created,gnis:feature_id,gnis:feature_type,gnis:state_id,grades,internet_access,isced:level,lat,leisure,lon,microbrewery,name,name:en,note,old_name,opening_hours,operator,organic,outdoor_seating,payment:bitcoin,payment:cash,payment:litecoin,phone,religion,school,shop,smoking,sport,takeaway,type,website,wheelchair,wikipedia
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3334941,,-97.7409813,,Hangtown Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3417742,,-97.7383614,,Elsie's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.3415445,,-97.7391338,,Arandas,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.340426,,-97.7385931,,Poodle Dog Lounge,,,,,,,,,,,,,,,,,,,,,
,,Austin,,The Frisco Shop,6801,78757,,Burnet Road,,,,restaurant,200,,"American, home cooking",,,,,,,,,,,,,,,,,,,,,,,30.3437964,,-97.7379751,,The Frisco,,,,,,,,,,,+1 512 459-6279,,,,no,,,,http://thefriscoaustin.com,yes,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.3446186,,-97.736413,,Lala's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3502257,,-97.7350998,,El Mercado,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3595133,,-97.7345247,,Madam Mam's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.307639,,-97.7419161,,EZ's Brick Oven & Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3073735,,-97.7421749,,Banzai Sushi & Grill,,,,,,,,,,,,,,,,,,,,,
,,Austin,,,1106,,,West 38th Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3059582,,-97.7442691,,Doc's Motorworks,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3082553,,-97.7503631,,Russell's,,,,,,,,,,,,,,,,,,,,,
,,Austin,,,3704,78731,,Kerbey Lane,,,,restaurant,,,regional,,,,,,,,,,,,,,,,,,,,,,,30.3080182,,-97.7504833,,Kerbey Lane Cafe,,,,,,,,,,,,,,,,,,,http://www.kerbeylanecafe.com/,limited,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3367185,,-97.7579163,,Chez Zee,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3232566,,-97.7275905,,Titaya's Thai Cuisine,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.2997979,,-97.6868532,,Austin Peace Academy,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2954158,,-97.7423368,,Ruby's BBQ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.295601,,-97.7423711,,Milto's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2953787,,-97.7432724,,Conan's Pizza,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2957196,,-97.7441221,,Drungo's,,,,,,,,,,,,,,,,,,,,,
,,,,,3009,,,Guadalupe Street,,,,restaurant,,(512)474-2575,thai,,,BTC payment via Menufy.,,,,,,,,,,,,,,,,,,,,30.2967459,,-97.7416594,,Thai Kitchen,,,,,,,,yes,,,,,,,,,,,http://thaikitchentx.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2958121,,-97.7409556,,Trudy's Texas Star,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.3018518,,-97.7393505,,Nast'y,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2622549,,-97.7389741,,Iron Works Barbecue,,,,,,,,,,,,,,,,,,,,,
,,,,,10010,78759,,Capital of TX Hwy N,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3911344,,-97.7384912,yes,NXNW North By Northwest,,,,,,,,,,,,,,,,,,,http://www.nxnwbrew.com/,,
,,,,,,,,,,,,restaurant,,,chinese,,,,,,,,,,,,,,,,,,,,,,,30.432584,,-97.7714049,,Asia Cafe Sichuan,,,,,,,,,,,,,,,,,,,,,
,,Austin,US,,,78759,,10000 Research Blvd,,,,restaurant,,,american,,,,,,,,,,,,,,,,,,,,,,,30.390988,,-97.7479611,,Cheesecake Factory,,,,,,,,,,,,,,,,,,,,,
,,,,,900,,,W. Slaughter Lane,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.1832042,,-97.8476351,,Maudies Hacienda,,,,,,,,,,,,,,,,,,,,,
,,,,,850,,,W. Slaughter Lane,,,,restaurant,,,ICe_cream,,,31 flavors Ice cream,,,,,,,,,,,,,,,,,,,,30.1832487,,-97.8477981,,Baskin Robins,,,,,,,,,,,,,,,,,,,,,
,,,,,750,,,W. Slaughter Lane,,,,restaurant,,,american,,,,,,,,,,,,,,,,,,,,,,,30.1833377,,-97.8480556,,Galaxy Cafe,,,,,,,,,,,,,,,,,yes,,,,
,,,,,600,,,W. Slaughter Lane,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.1835009,,-97.848253,,Brick Oven,,,,,,,,,,,,,,,,,,,,,
,,,,,190,,,Brodie Lane,,,,restaurant,,,Greek/Mediteranian,,,,,,,,,,,,,,,,,,,,,,,30.1847771,,-97.8475149,,Tino's Greek Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,120,,,Brodie Lane,,,,restaurant,,,asian,,,,,,,,,,,,,,,,,,,,,,,30.1851332,,-97.8472917,,Wok On Fire,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3292044,,-97.7315134,,Dart Bowl Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,tex-mex,,no,"Best Tex-Mex in Austin, Texas!",,,,,,,,,,,,,,,,,,,,30.221089,,-97.772538,,Casa Maria's,,,,,,,,,,,,,,,,,yes,,,,
,,,,,,,,,,,,restaurant,,,asian,,,,,,,,,,,,,,,,,,,,,,,30.3955201,,-97.7503376,,P.F. Changs,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,french,,,,,,,,,,,,,,,,,,,,,,,30.3957428,,-97.7472319,,la Madeleine,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,chinese,,,,,,,,,,,,,,,,,,,,,,,30.4001039,,-97.748023,,Twin Lion,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.3988329,,-97.7490667,,Brick Oven,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,greek,,,,,,,,,,,,,,,,,,,,,,,30.3950324,,-97.7491981,,Tinos Greek Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2536572,,-97.7633983,,Saxon Pub,,,,,,,,,,,,,,,,,,,,,
,,,,,1930,,,West William Cannon Drive,,,,restaurant,,,Texas Style BBQ,,,,,,,,,yes,,,,,,,,,,,,,,30.2029899,,-97.8054428,,Bill Miller BBQ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.5036915,,-97.8054393,,Cox Elementary,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3352645,,-97.8072898,,Trento Restaurant,,,,,,,,,,,,,,,,,,,http://www.trento360.com/,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.3759941,playground,-97.747986,,Hill Elementary Playground,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.1100218,,-97.5849554,,Gary's Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2640071,,-97.7286588,,Rio Rita,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2723506,,-97.6907978,,Mr. Catfish,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.4423357,,-97.6448665,,Springhill Elementary,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4431497,,-97.6287518,,Pecan Street Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.4774346,,-97.5626669,,Rowe Lane Elementary School,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4491846,,-97.7920347,,Kobe Japanese Steakhouse,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4463358,,-97.7793674,,Jardin Corona Mexican Food,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4343308,,-97.7714144,,Jim's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,Best breakfast taco's in town.,,,,,,,,,,,,,,,,,,,,30.2841763,,-97.7189427,,Mi Madre's,,,,,,,,,,,+1 512 480 8441,,,,,,,,www.mimadresrestaurant.com,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3915519,,-97.7386262,,Iron Cactus,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4473236,,-97.8101558,,Mesa Rosa,,,,,,,,,,,,,,,,,,,,,
,Mexican Food,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4395219,,-97.6193236,,El Ricon,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4506011,,-97.7900185,,Pacific Star,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,indian,,,,,,,,,,,,,,,,,,,,,,,30.2381148,,-97.7394025,,WhipIn,,,,,,,,,,,,,,convenience,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2560943,,-97.7632178,,The Highball,,,,,,,,,,,,,,,,10pin,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2494309,,-97.7682259,,La Feria,,,,,,,,,,,,,,,,,,,,,
,,,,,1816,78704,,South Lamar Boulevard,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2499685,,-97.7670565,,Sazon,,,,,,,,,,,(512) 326-4395,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2483698,,-97.7693524,,Olivia,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2415436,,-97.7833214,,Chinatown,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2414134,,-97.7589557,,Winebelly,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.237152,,-97.7494097,,Curra's Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,534,78704-5639,,East Oltorf Street,,,,restaurant,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,30.2371474,,-97.7496672,,Tarbouch Restaurant,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,chinese,,,,,,,,,,,,,,,,,,,,,,,30.2297317,,-97.7299369,,888 FUSION ASIAN CUISINE,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2298708,,-97.730409,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,thai,,,,,,,,,,,,,,,,,,,,,,,30.2479434,,-97.7617143,,Thai Fresh,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2458558,,-97.7571455,,La Mexicana Bakery,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2461944,,-97.7560714,,Soup Peddler,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.245295,,-97.7574567,,Polvo's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2523012,,-97.7483054,,Doc's MotorWorks Bar & Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.249127,,-97.7501239,,Guerro's,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2488397,,-97.7502205,,South Congress Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2499704,,-97.7500381,,Perla's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2516594,,-97.7491342,,Snack Bar,,,,,,,,,,,,,,,,,,,,limited,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2505728,,-97.74955,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2525144,,-97.740924,,Joe's Crab Shack,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.246897,,-97.7558981,,Lenoir,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2464589,,-97.7510901,,Woodland,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.2479272,,-97.7506887,,Vespaio,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2513434,,-97.7545812,,El Mercado,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2477844,,-97.7551015,,Freddy's Place,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2468507,,-97.7564399,,El Chile,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2430066,,-97.758921,,Little Mexico,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2406153,,-97.7609112,,Tacaria Arandas,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2141108,,-97.7546182,,Furr's Family Restaurant,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2242708,,-97.7634777,,El Borrego de Oro,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2720602,,-97.7541144,,24,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2804408,,-97.7591677,,Jeffrey's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2296069,,-97.819725,,La Madelaine,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.507825,,-97.6130363,,Kids R Kids,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,no,,,,,,,,,,,,,,,30.263063,,-97.762359,no,Baby Acapulco,,,,,,no,yes,,,,,,,,,,yes,,,limited,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2644346,,-97.7614257,,Casa de Luz,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.274481,,-97.7809714,,Austin Jiu-Jitsu,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.360786,,-97.7893806,,Waterloo Ice House,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2471951,,-97.7775121,,Mr. Natural,,,,,,,,,,,,,,bakery,,,,,http://www.mrnatural-austin.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4632636,,-97.8149414,,North & South China,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4054629,,-97.8745269,,Oasis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.4568626,,-97.8068999,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.4770565,,-97.830203,,Naumann Elementary School,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.1522738,,-97.8337016,,Jackie's Private Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.2731608,,-97.6723872,,Texas Empowerment Academy,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4008138,,-97.721438,,Technique,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.4006694,,-97.7215599,,Le Cordon Bleu College of Culinary Arts Austin,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,an american grill,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3994579,,-97.7244842,,urban,,,,,,,,,,,,,,,,,,,,,
,,,,,10910,,,Domain Drive,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.3950453,,-97.7269507,,Maggiano's Little Italy,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.400227,,-97.725989,,Gloria's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4015294,,-97.7272114,,Kona Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4024976,,-97.726251,,Grand Lux Café,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3833253,,-97.7374699,,Dave & Buster's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4027966,,-97.7258494,,Daily Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,30.4030816,,-97.7256638,,Fleming's,,,,,,,,,,,,,,,,,,,www.FlemingsSteakhouse.com,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4021757,,-97.7266136,,Blackfinn Ameripub,,,,,,,,,,,,,,,,,,,,,
,,,,,408 C,78751,,East 43rd Street,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.304895,,-97.7262332,,Asti,,,,,,,,,,,,,,,,,,,http://www.astiaustin.com/asti/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3149667,,-97.7354499,,Chedd's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3151724,,-97.7336577,,snap,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11410 Century Oaks Terrace Suite #104,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.4020606,,-97.7263974,,CRÚ Food & Wine Bar,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.3961623,,-97.7195839,,Detour,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.3950774,,-97.7484716,,Bullritos,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,japanese,,,,,,,,,,,,,,,,,,,,,,,30.3999414,,-97.7485126,,Fujiyama,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.4004938,,-97.7039848,,Canary Roost,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3871913,,-97.7333726,,Chuck E. Cheese's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3895722,,-97.7324885,,RedBrick Pizza,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,sushi,,,,,,,,,,,,,,,,,,,,,,,30.3888001,,-97.7329038,,how do you roll?,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3899093,,-97.733345,,Chipotle Mexican Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,11400h,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,30.4083158,,-97.730049,,Hyde Park Baptist High School,,,,,,,,,,,,,,,,,,,,,
,,,,,4500,78751,,Duval St,,,,restaurant,,,vegetarian,,,,,only,,,,,,,,,,,,,,,,,,30.3071695,,-97.7248904,,Juiceland,,,,,,,,,,,,,,,,,,,http://www.juicelandaustin.com/home,,
,,,,,5111,78751,,Airport Boulevard,,,,restaurant,,,pizza,,,,,,,,,,,,,,,,,,,,,,,30.3127083,,-97.7150011,,House Pizzeria,,,,,,,,,,,,,,,,,,,http://housepizzeria.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.487143,,-97.6746272,,Joe's Crab Shack,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4856879,,-97.674562,,Macaroni Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4438527,,-97.6668881,,Fish Daddy's Seafood,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4445403,,-97.6667973,,Chedder's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4338282,,-97.6707659,,IHOP,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4232324,,-97.6704546,,Baby Acapulco,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3752858,,-97.6729927,,Vazquez Mexican Restaurant,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3745401,,-97.6717349,,Pizza Hut,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3568054,,-97.6900028,,Los Potrillos,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3377003,,-97.7020103,,Applebee's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3370761,,-97.7022969,,Antonio's Tex-Mex,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3324764,,-97.7052418,,Denny's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3161337,,-97.7083756,,Baby Acapulco,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3208467,,-97.7060497,,Texas Land & Cattle Steakhouse,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2942474,,-97.7205589,,Cafe Hornitos,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2886161,,-97.7230412,,Star Seeds Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,2808,,,N IH-35,,,,restaurant,,,ethiopian,,,,,,,,,,,,,,,,,,,,,,,30.2872884,,-97.7250739,,Aster's Ethiopian Restaurant,,,,,,,,,,,(512) 469-5966,,,,,,,,astersethiopian.com,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2767055,,-97.7296476,,Denny's,,,,,,,,,,,,,,,,,,,,yes,
